id,s_group_id,m_group_id,w_group_id,is_core_row
590017,,,,
590008,,,,
590005,,,,
582299,,,,
596171,,,,
595528,,,,
595535,,,,
595530,,,,
582267,,,,
590012,,,,
590022,,,,
582274,,,,
582263,,,,
588446,,,,
587941,,,,
588739,,,,
584350,,,,
584338,,,,
577055,,,,
577075,,,,
577887,,med_127,,1
577068,,med_127,,
577897,,,,
582812,,,,
581434,,,,
591370,,,,
587498,,,,
577922,,,,
577912,,,,
578128,,,,
577695,,,,
590595,,med_125,,1
590590,,,,
578332,,med_125,,
578420,,,,
578346,,med_125,,
584823,,,,
595602,,,,
592599,,,,
587667,,,weak_493,
587671,,,weak_494,1
589889,,,,
592862,,,,
576178,,,,
576185,,,,
575820,,,,
592519,,,,
590325,,,,
576929,,med_126,,1
576937,,med_126,,
576935,,med_126,,
576938,,med_126,,
580455,,,,
590317,,,,
585686,,,,
585968,,,,
590503,,,,
590276,,,,
590272,,,,
577502,,,,
580737,,,,
587967,,,,
591840,,,,
591219,str_69,med_120,,
588427,,,,
580525,,,,
588389,,,,
594456,,,,
575734,,,,
576898,,,weak_135,
576880,,,weak_135,1
577049,,med_124,weak_124,1
577051,str_70,med_121,,1
575824,,med_121,,
575742,,med_124,,
575844,,med_122,weak_124,1
575749,,med_122,,
575832,,med_121,,
575745,str_70,med_121,,
577057,,med_121,,
575836,,med_124,,
575752,,,,
575827,,med_124,,
587670,,med_123,weak_494,1
587666,,med_123,,
594889,,,,
580839,,,,
590914,,,,
583950,,,,
586212,,,,
581655,str_71,med_128,,1
581635,str_71,med_128,,
581629,str_72,med_129,,1
581672,,med_128,,
581625,,med_128,,
581642,str_71,med_128,,
581632,str_72,med_129,,
581648,,,,
581666,str_71,med_128,,
581621,,med_128,,
580581,,med_131,,1
580550,,med_131,,
590371,,,,
582111,str_73,med_130,,1
582686,str_73,med_130,,
580007,,med_132,,1
580008,,med_132,,
591837,,,,
595490,,,,
588485,,,,
585576,,,,
585586,,,,
586652,,,,
592424,,,,
577300,,,,
592357,,,,
579461,,,,
576446,,,,
585928,,med_133,,1
592734,,med_133,,
588204,,med_133,,
587713,,,,
575800,,,,
575813,,,,
575821,,,,
583484,,,,
588799,,,,
584357,,,,
584313,,,,
584136,,,,
590455,,,,
590431,,,,
585276,,,,
587332,,,,
589835,,,,
577848,,,,
577652,,,,
577860,,,,
577838,,,,
593831,,,,
586372,,,,
586830,str_75,med_135,,1
586594,,,,
583021,,,weak_15,
576956,,,weak_139,1
585895,,,weak_139,1
588997,,,,
588986,str_74,med_134,,1
588969,,med_134,,
588975,str_74,med_134,,
588981,str_74,med_134,,
581255,,,,
586470,str_75,med_135,,
583811,,,,
579852,,,,
579838,,,,
579116,,,,
580390,,,,
588068,,,,
588451,,,,
594419,,,,
588941,,,,
594190,,,,
590419,,,,
585083,,,,
589313,,,,
590376,,,,
579030,,,,
590428,,,,
587637,,,,
586886,,,,
586042,,,,
590098,,,,
591412,,,,
582517,str_76,med_136,,1
583612,str_76,med_136,,
594541,,,,
584428,,,,
576596,,,,
587743,,,,
584758,,,,
584797,,,,
585397,,,,
585405,,,,
576740,,,,
578125,,,,
584320,,,,
584318,,,,
588581,,,,
586541,,,,
576879,,,,
587547,,,,
585994,str_75,med_135,,
593546,,med_138,,1
593620,,med_138,,
586545,,,,
592134,str_77,med_137,,1
588818,str_77,med_137,,
594566,,,,
586220,,,,
585404,,,,
585396,,,,
588150,,,,
588304,,,weak_157,
590326,,,weak_157,1
589881,,,,
587822,,,,
584595,,,,
587240,,,,
591704,,,,
580750,,,,
578981,,,,
589669,,,,
590085,str_78,med_139,,1
589927,str_78,med_139,,
594404,,,,
584938,,,,
589235,,,,
588945,,,,
582800,,,,
588618,,,,
576843,,,,
590026,,,,
589140,,,,
594311,,,,
591605,,,,
596324,,,,
589676,,,,
579402,,,,
579417,,,,
589776,str_78,med_139,,
588867,,,,
591031,,,,
591048,,,,
592378,,,,
595900,,,,
593001,,,,
593874,str_79,med_140,,1
588996,str_79,med_140,,
580823,,,,
588594,,,,
575900,,,,
594973,,,,
581821,,,,
583049,,,,
581152,,,,
581145,,,,
580373,,,,
581217,,,,
591764,,,,
591755,,,weak_459,
591747,,,weak_0,1
577327,,,,
577328,,,,
581576,,,,
585646,,,,
581614,,,,
581608,,,,
579842,,,,
581595,,,,
594317,str_80,med_141,,1
594318,str_80,med_141,,
591737,,,weak_459,1
581497,,med_142,,1
580044,,med_142,,
581925,,,,
584571,,,,
592228,,,,
592398,,,,
579619,,,,
580599,,,,
585450,,,,
579179,,,,
584084,,,,
581545,,,,
579322,,,,
588403,,,,
591587,,,,
585600,,,,
592149,,,,
591788,,,,
592091,,,,
582099,str_81,med_143,,1
582682,str_81,med_143,,
581449,,,,
594052,,,,
581762,str_82,med_144,,1
578836,str_82,med_144,,
591481,,,,
589057,,,,
583042,,,,
585140,,,weak_185,
585611,,,weak_185,1
588982,,,,
576074,,,,
596157,,,,
596158,,,,
584868,,,,
594928,,,,
578116,,,,
578605,,,,
578637,,,,
578585,,,,
587564,str_84,med_146,,1
584490,,,,
593174,,,,
595488,,,,
581353,,,,
586666,,med_146,,
576734,,,,
582100,,,,
593936,,,,
585995,,,,
596314,,,,
575190,,,,
578554,,,,
578558,,,,
578639,,,,
578561,,,,
586950,,,,
580962,,,,
592305,,,,
592559,,,,
592545,,,,
592468,,,,
592458,,,,
593172,str_83,med_145,,1
592472,str_83,med_145,,
589720,str_84,med_146,,
586200,str_84,med_146,,
588714,,,,
588547,,,,
580257,,,,
594291,,,,
583123,,,,
584984,,,,
578415,,,,
575463,,,,
589960,,,,
588028,,,,
581356,,,,
575660,,,,
575619,,,,
580680,,,,
596567,,,,
596486,,,weak_321,
596563,,,weak_321,1
596477,,,weak_140,
596566,,,,
596562,,,weak_234,1
596565,,,,
596560,,med_147,weak_382,1
596465,,med_147,,
594147,,,,
576640,,,,
593151,,,,
596564,,,,
596557,,,weak_382,1
596454,,,weak_354,1
575191,,,,
576253,,,,
576260,,,,
576778,,med_148,,1
578619,,med_148,,
592323,,,,
593415,,,,
584063,,,,
589367,,,,
589389,,,,
591537,,,,
580584,,,,
585613,,,,
587764,,,,
577531,,,,
585448,,,,
586866,,,,
586877,,,,
584623,,,,
592524,,,,
590693,,,,
587992,,,,
588236,,,,
580937,,,,
585616,,,,
585572,,,,
585597,,,,
587116,,,,
595766,,,,
596428,,,,
583054,,,,
595411,,,,
587710,,,,
592331,,,,
592928,,,,
583153,,,,
586576,,,,
584185,,,,
579453,,,,
583971,,,,
592970,,,,
595284,,,,
580093,,,,
581970,,,weak_293,
588221,,,,
590327,,,,
590330,,med_149,,1
576457,,med_149,,
584681,,,,
591586,,med_150,,1
591590,,med_150,,
582149,,,,
576870,,,,
576874,,,,
577255,,,,
587375,,,,
587472,,,,
587021,,,,
589090,,,,
587980,,,,
587979,,,,
581969,,,weak_293,1
593599,,,,
595250,,,,
578712,,,,
578925,str_93,med_159,,1
584748,str_85,med_151,,1
584736,,med_151,,
584889,str_85,med_151,,
584882,,med_151,,
584878,,med_151,,
584867,,med_151,,
584724,,med_151,,
584719,str_85,med_151,,
584715,,med_151,,
584699,str_86,med_152,,1
584695,str_86,med_152,,
595151,str_87,med_153,,1
595145,str_87,med_153,,
595135,,med_153,,
595128,,med_163,weak_389,1
595123,,med_163,,
595121,str_88,med_163,,1
595117,str_88,med_154,,
595107,str_88,med_154,,
595097,,,,
595092,,,,
595074,str_90,med_156,weak_389,1
595060,str_89,med_156,,1
595050,str_89,med_155,,
595041,,med_156,,
595035,str_90,med_156,,
595012,,med_156,,
595029,str_91,med_157,,1
595023,,med_156,,
595018,str_91,med_157,,
595004,str_92,med_163,,1
594991,str_92,med_158,,
579181,,,,
579566,str_93,med_159,,
581948,,,,
580843,,,,
592023,,,,
591930,,,,
579264,,,,
583310,,,,
582448,,,,
580875,,,,
579722,,,,
579729,,,,
578707,,,,
582544,,,,
583655,,,,
591425,,,,
584144,,,,
583693,,,,
590784,,,,
587653,str_94,med_160,,1
587652,str_94,med_160,,
583459,,,,
580545,,,,
581980,,,,
576473,,,,
576489,,,,
578499,,,weak_6,
578501,,,weak_6,1
595448,,,,
577516,,,,
578775,,,,
580474,,med_162,,1
580479,,med_161,,1
580459,,med_161,,
580462,,med_162,,
580019,,med_162,,
580223,,,,
579849,,,,
596223,,,,
583925,,,,
583941,,,,
582816,,,,
580303,,,,
587600,,,,
575498,,,,
584107,,,,
587853,,,,
591002,,,,
591406,,,,
591388,,,,
579528,,,,
585089,,,,
586447,,,,
579689,,,,
575744,,,,
591325,,,,
591149,,,,
596376,,,,
580264,,,,
587619,,,,
585417,,,,
588642,,,,
585368,,,,
588197,,,,
590649,str_95,med_164,,1
596253,str_95,med_164,,
594486,,,weak_194,
581853,,,weak_194,1
579348,,,,
578695,,,,
588718,,,,
581793,,,,
582744,,,,
596387,,,,
592079,str_96,med_165,,1
588802,str_96,med_165,,
583972,,,,
576584,,,,
590359,,,,
594559,,,,
586618,,,,
592274,,,,
589837,,,,
595415,,,,
581554,,,,
593943,,,,
594207,,,,
579395,str_97,med_166,,1
578703,str_97,med_166,,
588048,,,,
590195,,med_167,,1
588684,,med_167,,
576504,,,,
578923,,,,
593725,,,,
593849,,,,
595273,,,,
595179,,,,
595126,,,,
595084,,,,
595000,,,,
595653,,,,
595605,,,,
588797,,,,
593043,,,,
594082,,,,
594071,,,,
588954,,,weak_196,
588759,,med_168,weak_274,1
589001,,,weak_515,
588063,,med_170,,1
588991,,med_171,weak_515,1
588940,,med_169,weak_196,1
588059,,med_171,,
588743,,,weak_274,1
588053,,med_170,,
588980,,,weak_368,
588736,,med_168,,
588932,,med_169,,
581458,,,,
579969,,,,
592636,,,,
587580,,,,
588964,,,weak_368,1
588921,,,,
588692,,,weak_42,1
575678,,,,
575691,,,,
575707,,,,
595010,,,,
579767,,,,
577783,,,,
576495,,,,
577823,,,,
578872,,,,
592971,,,,
591776,,,,
577065,,,,
591356,,,,
594846,,,,
595644,,,,
592811,,,,
595885,,,,
590833,,med_180,,1
584400,,,,
590447,,,,
590473,,,,
583525,,,,
587451,,,,
581637,,,,
589383,,,,
594208,str_98,med_172,,1
592804,str_98,med_172,,
577338,str_104,med_178,,1
585777,,,,
578315,,,,
592726,,,,
591346,,,,
594796,,,,
590903,,,,
591056,,,,
583699,,,,
589715,,,,
589056,,,,
590741,,,weak_12,
588567,,,weak_273,1
590700,,med_181,,1
578926,,,,
585826,,,,
588548,,med_181,,
583326,,med_181,,
585655,,,weak_273,1
585641,,,,
585621,,,,
595407,,,,
586898,,,,
586276,,,,
586208,,,,
590110,,,,
577286,,,,
584877,,,,
595170,,,,
595973,,,,
589078,,,,
594001,,,,
582423,,,,
582428,,,,
594137,,,,
594213,,,,
585009,,,,
582323,,,,
586475,,,,
590563,,,,
591936,,,,
589845,,,,
583927,,,,
593793,,,,
592807,,,,
590162,,,,
577462,,,,
579446,,,,
577417,,,,
578351,,,,
590933,,,,
579162,,,,
590841,,,,
594349,,,,
585923,,,,
582545,,,weak_276,
582565,,,weak_206,1
582127,str_99,med_173,weak_276,1
582563,,,weak_207,
583512,,,weak_206,1
583508,,,weak_207,1
583502,,,,
582694,str_99,med_173,,
589038,,,,
579993,,,,
594296,,,,
594302,,,,
592177,str_100,med_174,,1
592182,str_100,med_174,,
577950,,,,
592615,,,,
576976,str_101,med_175,,1
576981,str_101,med_175,,
583646,,,,
593453,str_102,med_176,,1
593421,str_102,med_176,,
593439,str_102,med_176,,
592772,str_102,med_176,,
593412,str_102,med_176,,
592776,str_102,med_176,,
591223,,,,
593873,,,,
578316,,,,
578308,,,,
593414,,,,
593427,,,,
595790,,,,
583480,,,,
595216,,,,
585324,,,,
580604,,,,
595696,,med_183,,1
595692,,med_183,,
595763,,,,
594602,,,,
590569,,,,
590603,,,,
579654,,,,
579672,,,,
579658,,,,
585680,str_103,med_177,,1
585667,,,,
582290,,,,
582302,str_103,med_177,,
595695,,,,
578577,,,,
577515,,,,
578553,,,,
578551,,,,
578557,,,,
590275,,,,
577727,,,,
593122,,,,
590832,,,,
577724,str_104,med_178,,
581807,,,,
595724,,,,
577596,,,,
582989,,,,
592510,,,,
589986,,med_180,,
588445,,,,
594109,,,,
577477,str_105,med_179,,1
580817,str_105,med_179,,
576232,str_105,med_179,,
578314,,,,
593872,,med_182,,1
591221,,,,
578299,,med_182,,
577997,,,,
584006,,,,
583975,,,,
585753,,,,
592921,,,,
576426,,,,
579543,,,,
577982,,,,
585046,,,,
582231,,,,
588387,,,,
589780,,,,
588543,,,,
588539,,,,
593334,,,,
595439,,,,
577737,,,,
594336,,,,
594964,,,,
594545,,,,
586762,,,,
594614,,,,
575376,str_106,med_184,,1
575445,str_106,med_184,,
594606,,,,
589182,,,,
586101,,,,
581898,,,,
578970,,,,
585528,str_107,med_185,,1
585519,str_107,med_185,,
590983,,,,
582708,,,,
581024,,,,
593826,,,,
586390,,,,
586158,,,,
583478,,,,
594722,,,,
581229,,,,
593028,,,,
578547,,,,
596290,,,,
590349,,,,
588661,,,,
586140,,med_188,,1
586233,,med_188,,
586153,,med_188,,
586144,,med_188,,
586242,str_108,med_188,,1
586229,str_108,med_186,,
586235,,med_188,,
586130,,med_188,,
585640,str_109,med_188,weak_116,1
585638,str_109,med_187,,
585633,str_109,med_187,,
585630,,,weak_116,1
588170,,,,
591917,,,,
588058,,med_189,,1
587571,,med_189,,
578781,,,,
586434,,,,
583307,,,,
592167,,,,
586858,,,,
593791,,,,
586805,,med_201,,1
581216,,,,
581518,,,,
583138,,,,
583156,,,,
593538,str_110,med_190,,1
593647,,med_200,weak_414,1
593567,str_111,med_191,,1
593634,str_110,med_190,,
593545,str_110,med_190,,
593657,,med_202,weak_414,1
593557,,med_190,,
593662,,med_202,,
593650,,med_200,,
593641,str_111,med_191,,
595435,,,,
583347,,,,
595817,str_112,med_192,,1
595809,str_112,med_192,,
595811,str_113,med_193,weak_85,1
595808,str_113,med_193,,
595802,str_114,med_194,weak_85,1
595803,str_114,med_194,,
595799,str_114,med_194,,
595784,,,,
595782,str_115,med_195,,1
595776,str_115,med_195,,
586424,str_118,med_201,,1
588203,,,,
583937,,,,
589594,,,,
589563,,,,
584725,,,,
584663,,,,
582846,,,,
590205,,,,
581916,,,,
578230,,,,
587750,,,,
581865,,,,
586934,,,,
584111,,,,
583265,,,,
583781,str_116,med_196,weak_476,1
583830,str_116,med_196,,
583337,,,,
580428,,,,
581978,,,,
583988,,med_199,,1
588035,str_117,med_197,,1
588036,str_117,med_197,,
589269,,,,
582961,,,,
583639,,,,
580977,,,,
586416,,med_199,,
582215,,,weak_476,1
585577,str_118,med_198,,
582717,,,,
586038,,,,
595425,,,,
589203,,,,
589198,,,,
579497,,,,
579498,,,,
582072,,,,
579499,,,,
578609,,,,
585438,,,,
577503,,,,
582076,,,,
583801,,,,
579134,,,,
577500,,,,
583859,,,,
583844,,,,
577501,,,,
587530,,,,
585439,,,,
585337,,,,
582085,,,,
579132,,,,
579131,,,,
578607,,,,
578608,,,,
583409,,,,
581977,,,,
580426,,,,
588049,,,,
587281,,med_221,,1
587210,str_128,med_221,,1
587202,,med_221,,
586022,,med_222,weak_446,1
585910,,,,
584933,str_120,med_204,weak_446,1
584962,str_119,med_221,,1
585049,,med_221,,
584993,str_121,med_221,,1
585966,,,weak_416,
584907,,,weak_34,
585951,,,weak_416,1
585921,,,weak_34,1
596178,,,,
596159,str_119,med_203,,
596154,str_124,med_208,,1
596134,str_120,med_204,,
596124,str_123,med_207,,1
594780,str_125,med_209,,1
594765,str_121,med_205,,
594746,str_122,med_221,,1
594695,str_126,med_221,,1
594670,,med_221,,
594642,str_127,med_221,,1
593708,str_122,med_206,,
593856,str_123,med_207,,
593813,str_124,med_208,,
593843,str_125,med_209,,
593780,str_126,med_210,,
590976,,med_204,,
590940,,med_208,,
589818,str_123,med_207,,
590994,str_127,med_211,,
591033,str_124,med_208,,
587268,,med_207,,
587247,str_128,med_212,,
589833,,med_222,,
593865,,,,
577980,,med_223,,1
581669,str_135,med_219,,1
593384,str_129,med_213,,1
593368,str_130,med_214,,1
593375,str_129,med_213,,
593397,str_131,med_215,,1
593365,str_130,med_214,,
593416,,med_224,,1
593379,str_129,med_213,,
593405,str_132,med_224,,1
593403,str_131,med_215,,
593409,str_132,med_216,,
595876,,,,
595869,str_133,med_217,,1
595866,str_133,med_217,,
595859,,med_217,,
595852,,,,
595846,str_134,med_218,,1
595842,str_134,med_218,,
595839,str_134,med_218,,
595836,str_134,med_218,,
595831,,med_218,,
580322,str_135,med_219,,
577951,,med_223,,
579221,,,,
591857,,,,
578924,,,,
576468,,,,
579218,,,,
582553,str_136,med_220,,1
583676,str_136,med_220,,
594729,,,,
577059,,,,
582969,,,,
585700,,,,
577505,,,,
590266,,,,
579898,,,,
588098,,,,
579357,str_135,med_219,,
577790,,med_223,,
588952,,,,
595988,,,,
589723,,,,
589436,,,,
589434,,,,
589216,,,,
585328,,,,
583864,,,,
583875,,,,
579145,,,,
579143,,,,
585330,,,,
578604,,,weak_370,
578603,,,,
583870,,,,
577496,,,,
579139,,,,
578606,,,,
577497,,,,
577495,,,,
585334,,,,
589663,,,,
589654,,,,
589440,,,,
589648,,,,
589210,,,,
589221,,,,
593420,,,weak_370,1
593424,,,,
593410,,,,
593402,,,,
582613,,,,
579492,,,,
579493,,,,
579495,,,,
582615,,,,
582611,,,,
578028,,,,
586224,,,,
575601,,,,
575729,,,,
592002,str_137,med_225,,1
594145,,,,
591445,str_137,med_225,,
583637,,,,
589984,,,,
589371,,,,
586682,,,,
594114,,,,
578565,,,,
579589,,,,
581478,,,,
591097,,,weak_65,
591598,,,weak_65,1
592601,,,,
586985,,,,
580156,,,,
582953,,,,
588560,,,,
583259,,,,
588545,,,,
575557,,med_226,,1
575562,,med_226,weak_303,
576397,,,weak_303,1
576094,,,,
587754,,,,
585658,,,,
592603,,,,
586847,,,,
578366,,,,
581122,,,,
593025,,,,
591009,,,,
589779,,,,
575389,,,,
580792,,,,
577992,,,,
587049,,,,
589531,,,,
593298,,,,
590037,,,,
586345,,,,
580768,,,,
584255,,,,
589393,,,,
580203,,,,
591371,,,,
591095,str_140,med_229,,1
591100,str_138,med_227,,1
591102,,med_227,,
590840,str_139,med_229,,1
590850,,,,
591090,str_138,med_227,,
590852,,med_229,,
590856,str_139,med_228,,
591086,str_140,med_229,,
590829,str_139,med_228,,
590824,str_141,med_230,,1
591081,,med_229,,
591078,str_141,med_230,,
590819,str_139,med_228,,
591075,str_141,med_230,,
590815,str_141,med_230,,
591071,,med_229,,
590800,,med_229,,
589786,,,,
581840,,,,
576790,,,weak_408,
577840,,,,
590820,,,,
590665,,,,
591799,str_142,med_231,,1
591792,,med_231,,
591821,,med_235,,1
591828,,med_235,,
591803,str_142,med_231,,
591847,str_143,med_235,,1
591805,,med_231,,
591811,,med_235,,
591839,str_143,med_232,,
591807,,med_231,,
578302,,,,
578758,,,,
576595,,,,
576597,,med_234,weak_408,1
591416,,,,
577464,,,,
585061,,,,
577297,,,,
588659,,,,
576195,,,,
591315,,med_236,,1
596307,,med_236,,
590003,,,,
583785,,,,
582605,,,,
579887,,,,
589147,,,,
588680,,,,
582532,,,,
583634,,,,
577265,,,,
576555,,,,
582943,,,,
577040,,,,
581652,,,,
579770,,,,
584841,,med_237,,1
584786,,,,
584019,,med_237,,
577147,,,,
576624,,,,
584362,,,,
587700,,,weak_268,
578716,,,,
593110,,,,
577339,,,,
579323,,,,
589086,,,,
582762,,,,
588488,,,,
581593,,,,
586785,,,,
586449,,,,
577526,,,,
577690,,,,
595438,,,,
581782,,,,
576449,str_144,med_234,,1
587975,str_144,med_233,,
587699,,,weak_268,1
588532,,,,
591324,,,,
596546,,,,
594436,,,,
594440,,,,
577398,,,,
590429,,,,
587133,,,,
587112,,,,
587103,,,,
587096,,,,
587090,,,,
587071,,,,
590509,,,,
587915,,,,
588565,,,,
579783,,,,
583645,,,,
579675,,,,
577471,,,,
587099,,,,
581923,,,,
589362,,,weak_367,
580984,,,,
581673,str_146,med_239,,1
583712,,,,
589817,,,,
575461,,med_241,,1
575366,str_145,med_241,,1
575426,str_145,med_238,,
580328,str_146,med_239,,
586535,,,,
589544,,,,
587457,,,,
593249,,,,
593270,,,,
580633,,,,
589678,str_147,med_240,weak_338,1
589675,str_147,med_240,,
588610,,,weak_338,1
575198,,,,
579580,,,weak_419,
588962,,,,
590360,,,,
589064,,,weak_367,1
591548,,,,
582439,,,,
594237,,,,
585073,,,,
583788,,,,
592100,,,,
590407,,,,
582234,,,,
579380,,,,
581094,,,weak_429,
590331,,,weak_429,1
587777,,,,
578687,,,,
577725,,,,
578714,,,,
594128,,,,
588043,,,,
582583,,,,
581006,,,,
592835,,,,
580466,,,,
580423,,,weak_301,
587774,,,,
587776,,,,
581643,,,weak_419,1
580533,,,,
592942,,,,
590770,,,,
592265,,,,
585329,,,,
576234,,,,
593139,,,,
587986,,,,
585728,,,,
583522,,,,
579360,str_146,med_239,,
575229,,,,
593418,,,,
579793,,,,
588056,,,,
590354,,,,
579891,,,,
588276,,,,
587566,,,,
580870,,,,
575642,,,,
584688,,,,
576016,,,,
580422,,,weak_301,1
580464,,,,
587095,,,,
588039,,,,
592195,,,,
590844,,,,
594822,,,,
586442,,,,
583881,,,,
594855,,,,
578031,,,,
594242,,,,
590316,,,,
578934,,,,
585459,,,,
585409,,,,
580646,,,,
580664,,,,
580331,,,,
592841,,,,
575349,,,,
581267,,,,
593019,,,,
586079,,,,
590166,,,,
590154,,,,
590135,,,,
592383,,,,
575579,,,,
579157,,,,
596264,,,,
595820,,med_245,,1
595813,str_148,med_245,,1
595806,str_148,med_242,,
595801,,,,
585953,,,,
583252,,,,
575412,,,,
585505,,,,
588214,,,,
593514,,,,
593673,,,,
575314,,,,
576400,,,,
577323,,,,
577245,,,,
581788,,,,
579525,,,,
576045,,,,
588494,,,,
582223,,,,
575261,,,,
592423,,,,
593734,,,,
590093,,,,
593777,,,,
582791,,,,
579282,,,,
575846,,,,
575802,,,,
580693,,,,
592778,,med_246,,1
580558,,med_246,weak_87,
580682,,,weak_87,1
589172,,,,
589159,,,,
596327,,,,
580692,,,,
584039,,,,
579082,,,,
578725,,,,
581061,,,,
594299,str_149,med_243,,1
594279,str_149,med_243,,
579655,,,,
592401,,,,
581146,,,,
579590,,,,
580268,,,,
591607,,,,
578726,,,,
588651,,,,
589188,,,,
578576,,,,
588401,,,,
577099,,,,
579659,,,,
585650,,,,
576709,,med_244,,1
586319,,,,
586401,,med_244,,
587014,,,,
587000,,,,
590069,,,,
587736,,,,
587513,,,,
591637,,,,
591647,,,,
587101,,,,
587050,,,,
580961,,,,
593303,,,,
581606,,,,
575872,,,,
575544,,,,
578780,,,,
585481,,,,
586561,,,,
586270,,,,
575574,,,,
585673,,,,
582776,,,,
587046,,,,
579317,,,,
584153,,,,
591088,,,,
592666,,,,
590248,,,,
585540,,,,
578932,,med_247,,1
580208,,,,
580122,,,,
580057,,,weak_202,
580108,,med_247,,
580072,,,weak_202,1
589465,,,,
592521,,,,
591454,,,,
576368,,,,
585558,,,,
592166,,,,
581569,,,,
595046,,,,
588984,,,,
580090,,,,
594806,,,,
594709,,,,
575334,,,,
594733,,,,
592902,,,,
595283,,,,
587605,,,,
588950,,,,
581199,,,,
575797,,,,
582699,,,,
587152,,,,
586137,,,,
583350,,,,
588774,,,,
595063,,,,
592319,,,,
595378,,,,
594657,,,,
585833,str_150,med_248,,1
585841,str_151,med_249,,1
585818,str_150,med_248,,
585836,str_151,med_249,,
585855,str_152,med_250,,1
585844,str_151,med_249,,
585851,str_152,med_250,,
585823,str_150,med_248,,
585821,str_150,med_248,,
583474,,med_248,,
593032,,,,
594355,,,,
595694,,,,
596148,str_154,med_252,,1
596151,,,,
596145,str_153,med_252,weak_250,1
596142,str_153,med_251,,
596140,str_154,med_252,,
596137,str_154,med_252,,
596133,str_153,med_251,,
596130,,,weak_250,1
596128,str_154,med_252,,
596123,,,,
584563,,,,
588499,,,,
595966,,,,
595110,,,,
583718,,,,
592696,,,,
581575,,,,
594433,,,,
596412,,,,
592592,,,,
578532,,,,
582420,str_155,med_253,,1
583018,str_155,med_253,,
578478,,,,
585809,,,,
583449,,,,
576647,,,,
592454,,,,
593200,,,,
576532,,,,
593431,,,,
592669,,,,
595199,,,,
592229,,,,
576926,,,,
577751,,,,
595739,,,,
592910,,,,
594252,,,,
585050,,,,
594246,,,,
593162,,,,
592311,,med_261,,1
592318,,med_261,,
577815,,,,
577792,,,,
577795,str_156,med_254,,1
577820,,med_254,,
577810,str_156,med_254,,
577799,str_156,med_254,,
577803,,med_254,,
592396,,,,
592312,,med_259,,1
592400,,med_259,,
588419,,,,
591321,,,,
591036,,,,
590710,,,,
585200,str_157,med_255,,1
585179,str_158,med_256,,1
585170,str_157,med_255,,
585159,str_158,med_256,,
585132,,med_255,,
585810,str_158,med_256,,
585808,str_158,med_256,,
585191,str_158,med_256,,
585194,str_158,med_256,,
585806,str_158,med_256,,
596116,str_160,med_258,,1
596113,str_159,med_258,,1
596108,str_159,med_257,,
596096,str_160,med_258,,
596094,str_160,med_258,,
596092,str_159,med_257,,
596086,,med_258,,
596080,str_159,med_257,,
596076,,med_258,,
596069,,med_258,,
594024,,,,
592034,,,,
576871,,,,
593834,,,,
589307,,,,
590373,,,weak_472,
594195,,,,
594438,,,,
592789,,,,
590938,,,,
589230,,,,
593070,,,,
576263,,,,
594072,,,weak_472,1
589363,,,,
591699,,med_260,,1
595003,,med_260,,
594930,,,,
576646,,,,
590880,,,,
590942,,,,
595553,,,,
593018,,,,
589579,,,,
594768,,,,
594345,,,,
595681,,,,
590282,,,,
595008,,,,
575835,,,,
579644,,,,
579640,,,,
592302,str_161,med_262,,1
593488,,,,
592204,str_161,med_262,,
588763,,,,
590361,,,,
590716,,,,
594748,str_162,med_263,,1
594742,str_162,med_263,,
576614,str_163,med_264,,1
576626,,,,
576619,str_163,med_264,,
580930,,med_263,,
582009,,,,
587646,,,,
584089,,,,
584058,,,,
585747,str_164,med_265,,1
588835,str_164,med_265,,
593976,,,,
595384,,,,
577682,,,,
579040,,,,
594443,,,,
592407,,,,
584965,,,,
591570,,,,
591277,,,,
587583,,,,
576617,,,,
582571,,,,
585246,,,,
583836,,,,
579885,,med_266,,1
580590,,med_266,,
592025,,,,
592004,,,,
592044,,,,
591966,,,,
590484,,,,
595965,,,,
592785,,,,
577276,,,,
581774,,,,
591034,,,,
583261,,,,
578748,,,,
583531,,,,
584008,,,,
589158,,,,
580848,,,,
585063,,,,
584059,,,,
586359,,,,
589868,,,,
582939,,,,
589443,,,,
589747,,,,
587896,,,,
587211,,,,
592606,,,,
594163,,,,
591311,,,,
594948,,,,
586275,,,,
587701,,,,
580018,,med_268,,1
580031,,med_268,,
586069,,,,
